user_id,age,monthly_hours,watching_peak_time,preferred_content_type,preferred_genre,binge_watcher,subscription_type,platform_frequency,gender
3539,40.0,"204,8098349787989",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
3540,40.0,"148,1608701643537",Night,Anime,Science Fiction,0.0,Family,Weekly,Woman
3541,46.0,"114,64232304109754",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3542,59.0,"151,81462792640366",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
3543,28.0,"66,20171016033363",Afternoon,Anime,Science Fiction,1.0,Family,Weekly,Man
3544,51.0,"248,0909292591082",Night,Movies,Horror,0.0,Family,Weekly,Woman
3545,45.0,"148,08747435703967",Night,Documentaries,Horror,1.0,Family,Daily,Woman
3546,57.0,"249,36202729962935",Afternoon,Movies,Horror,0.0,Family,Weekly,Woman
3547,41.0,"56,73175221877446",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3548,36.0,"85,09589861544904",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3549,59.0,"150,80702916417016",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
3550,40.0,"104,39336710487562",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3551,42.0,"186,51434495457977",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
3552,36.0,"198,54835375127615",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
3553,41.0,"151,76783482958822",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
3554,42.0,"117,73585120751756",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
3555,47.0,nan,Afternoon,Documentaries,Horror,1.0,,Weekly,Woman
3556,53.0,"156,57253729813863",Late Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3557,32.0,nan,Afternoon,Anime,Horror,0.0,,Weekly,Man
3558,32.0,"158,83924729361655",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
3559,41.0,"117,87312630468972",Night,Documentaries,Drama,1.0,Premium,Weekly,Man
3560,56.0,"193,73719346716885",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
3561,38.0,"90,60683018983282",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3562,50.0,"157,7202182097612",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3563,53.0,"153,24590231262255",Night,Movies,Science Fiction,1.0,Family,Daily,Man
3564,35.0,"87,77198336638789",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
3565,34.0,"87,54839402611499",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3566,46.0,"120,17666924114329",Afternoon,Documentaries,Drama,1.0,Premium,Weekly,Man
3567,57.0,"188,51587296787525",Night,Movies,Science Fiction,1.0,,Weekly,Woman
3568,43.0,"167,91001508696328",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
3569,47.0,"98,36616419191674",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3570,59.0,"114,41984134583078",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3571,34.0,"104,66751316383396",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
3572,57.0,"110,15290456281116",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3573,40.0,"127,85881928644068",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3574,40.0,"132,62074222504415",Afternoon,Documentaries,Drama,0.0,,Weekly,Woman
3575,41.0,"201,76514578098",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
3576,32.0,"178,24622583346533",Afternoon,Anime,Drama,0.0,Premium,Weekly,Woman
3577,55.0,"142,5371110476397",Night,Movies,Science Fiction,1.0,Family,Daily,Man
3578,41.0,"141,72687843330488",Night,Documentaries,Drama,1.0,Premium,Weekly,Woman
3579,39.0,"68,89530445542135",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3580,55.0,"208,71146884877143",Morning,Movies,Science Fiction,1.0,,Weekly,Man
3581,34.0,nan,Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
3582,43.0,"164,15968190248066",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
3583,38.0,"45,23117711145829",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
3584,48.0,"106,70223631200732",Afternoon,Documentaries,Science Fiction,1.0,Premium,Daily,Woman
3585,48.0,"138,92532117436392",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Woman
3586,55.0,"130,65139700575654",Night,Movies,Horror,1.0,Student,Weekly,Man
3587,52.0,"160,23457758173728",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
3588,39.0,"140,3995209517935",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
3589,34.0,"187,35401199977403",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
3590,55.0,"131,59761785992063",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3591,39.0,"189,38362953693087",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
3592,43.0,"120,06630890435989",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
3593,48.0,"127,30978761034426",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3594,53.0,"169,56121057587185",Night,Movies,Horror,1.0,Student,Weekly,Woman
3595,37.0,"175,27037636232816",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3596,41.0,"188,8202352785912",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Woman
3597,32.0,"157,80943533208017",Night,Anime,Science Fiction,0.0,Premium,Occasional,Woman
3598,58.0,"180,04842572098497",Afternoon,Movies,Science Fiction,1.0,Student,Weekly,Man
3599,52.0,"128,81640314667015",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
3600,51.0,"162,14787030681734",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3601,49.0,"156,92301447836604",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3602,36.0,"200,1956741396372",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
3603,43.0,"71,38523283636943",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3604,35.0,nan,Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
3605,52.0,"148,551137458559",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Woman
3606,50.0,"105,5999226765814",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Man
3607,31.0,"195,1619245600468",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
3608,45.0,"224,3243456325458",Afternoon,Movies,Drama,0.0,Family,Weekly,Woman
3609,34.0,"69,84596493170669",Night,Anime,Science Fiction,0.0,,Weekly,Man
3610,61.0,"211,65499324301237",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
3611,42.0,"166,1375675411821",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3612,44.0,"83,55819092503395",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
3613,47.0,"108,31514725551588",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3614,30.0,"193,39900149316344",Afternoon,Anime,Drama,0.0,Premium,Occasional,Man
3615,48.0,"179,0978731041142",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
3616,44.0,"180,78337778335947",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Man
3617,30.0,"174,09496245474784",Afternoon,Anime,Drama,0.0,,Weekly,Man
3618,43.0,"101,24323810473744",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
3619,60.0,"145,06408932194236",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
3620,35.0,"225,4463804513604",Afternoon,Movies,Drama,0.0,Family,Weekly,Woman
3621,63.0,"174,2486635165182",Night,Movies,Horror,1.0,Family,Daily,Man
3622,40.0,"169,45340413323842",Night,Anime,Science Fiction,0.0,Family,Weekly,Woman
3623,48.0,"207,5172759478425",Afternoon,Documentaries,Horror,0.0,Family,Daily,Woman
3624,36.0,"163,56507420487085",Afternoon,Documentaries,Drama,0.0,Premium,Occasional,Man
3625,54.0,"226,7600484248108",Night,Movies,Science Fiction,0.0,Family,Weekly,Woman
3626,59.0,"182,79487596848247",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
3627,41.0,"173,82466810922656",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
3628,31.0,"89,43204124488688",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3629,57.0,"215,22133633568507",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
3630,45.0,"129,6111729760333",Afternoon,Anime,Science Fiction,0.0,Family,Weekly,Woman
3631,30.0,"167,96625005870138",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
3632,30.0,"69,74993880693712",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3633,58.0,nan,Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3634,55.0,"166,38029831598013",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
3635,45.0,"178,0007897422161",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
3636,43.0,"161,79868273180844",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3637,34.0,"142,3613168518955",Morning,Anime,Science Fiction,0.0,Premium,Weekly,Woman
3638,35.0,"151,30640183172235",Night,Documentaries,Horror,1.0,Family,Weekly,Man
3639,46.0,"156,6253472492026",Afternoon,Documentaries,Drama,1.0,Family,Weekly,Woman
3640,27.0,"77,72866394632409",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
3641,41.0,"148,74783765322724",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
3642,55.0,"243,5788293244374",Night,Movies,Horror,0.0,Family,Daily,Woman
3643,47.0,"93,91073754216606",Night,Anime,Horror,0.0,Premium,Occasional,Man
3644,41.0,"172,35441631709077",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
3645,57.0,"137,70070142464397",Night,Movies,Horror,1.0,Family,Daily,Woman
3646,41.0,"213,0887690328424",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
3647,35.0,"101,01940108543587",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
3648,49.0,"143,94277521868744",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3649,34.0,"99,95381723200278",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
3650,41.0,"175,82188353125747",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3651,52.0,"196,8712416328468",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Man
3652,40.0,"74,788853282289",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3653,61.0,"193,91570188868116",Night,Documentaries,Science Fiction,1.0,Family,Occasional,Woman
3654,44.0,"189,76914639568412",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
3655,42.0,nan,Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
3656,61.0,"212,21318663099896",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
3657,50.0,"177,2868126260996",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3658,62.0,"210,5874444227641",Night,Movies,Science Fiction,1.0,Family,Daily,Woman
3659,51.0,"162,95165715382726",Night,Documentaries,Horror,1.0,Student,Weekly,Woman
3660,40.0,nan,Afternoon,Documentaries,Science Fiction,0.0,,Weekly,Woman
3661,40.0,"155,37420889056318",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3662,46.0,"179,0227178012047",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Man
3663,30.0,"60,43151553526444",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
3664,32.0,"189,33365827541823",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
3665,42.0,"85,84516008769884",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3666,65.0,"179,65457211113466",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
3667,37.0,"196,76140201314848",Late Night,Documentaries,Drama,0.0,Premium,Weekly,Man
3668,46.0,"65,66170367859257",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3669,38.0,"183,01119972739568",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
3670,38.0,"34,38988416567394",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3671,40.0,"101,80741593073245",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
3672,32.0,"168,1796245132758",Afternoon,Anime,Drama,0.0,Premium,Occasional,Woman
3673,41.0,"114,06075243516796",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
3674,45.0,"62,27750497244397",Afternoon,Anime,Science Fiction,1.0,,Weekly,Man
3675,45.0,"133,5320770802219",Night,Documentaries,Horror,1.0,,Weekly,Woman
3676,49.0,"156,01240317411717",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3677,45.0,"150,36127538175134",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
3678,38.0,"170,58933232667025",Night,Documentaries,Horror,0.0,Family,Weekly,Woman
3679,44.0,"78,2440602445717",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3680,52.0,"269,7576450477056",Night,Documentaries,Horror,0.0,Student,Weekly,Man
3681,37.0,"215,00895786873605",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
3682,37.0,"139,71160148042156",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3683,26.0,"191,90207483763268",Afternoon,Anime,Science Fiction,0.0,Family,Weekly,Man
3684,43.0,"199,58191447982227",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Woman
3685,20.0,"108,04709441840724",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
3686,30.0,"188,0696688886168",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
3687,46.0,"144,18212149803574",Night,Movies,Drama,1.0,Family,Weekly,Woman
3688,46.0,"187,18841300147767",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Man
3689,46.0,"139,66993388622703",Night,Movies,Drama,1.0,Family,Weekly,Woman
3690,37.0,"202,85287451298507",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
3691,43.0,"97,86405529640182",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
3692,43.0,"171,80748079467278",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
3693,56.0,"149,18264062351628",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
3694,44.0,"160,71345046396343",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3695,49.0,"115,6931597085536",Night,Documentaries,Horror,1.0,Family,Weekly,Man
3696,43.0,"193,09264748084848",Afternoon,Documentaries,Horror,0.0,Family,Weekly,Woman
3697,45.0,"142,23378111780804",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3698,38.0,"147,14917267960757",Afternoon,Anime,Horror,0.0,Family,Weekly,Woman
3699,30.0,nan,Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
3700,52.0,"163,7412068069096",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3701,35.0,"225,43465223604483",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
3702,37.0,"143,1703759582601",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
3703,54.0,"80,77021888691412",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3704,35.0,"210,94341782902765",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Man
3705,43.0,"168,35816101499194",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
3706,43.0,"162,7740478144884",Night,Documentaries,Horror,1.0,Family,Weekly,Man
3707,43.0,"104,94749936080588",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
3708,51.0,"168,68647569262455",Afternoon,Documentaries,Horror,0.0,Family,Weekly,Man
3709,49.0,"170,3734500333201",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Man
3710,30.0,"95,70123150896848",Night,Anime,Science Fiction,1.0,Family,Weekly,Woman
3711,48.0,"220,0455951307852",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
3712,38.0,"172,38792233662627",Afternoon,Anime,Horror,0.0,Family,Occasional,Man
3713,57.0,"189,3852167701197",Night,Movies,Science Fiction,1.0,Family,Daily,Man
3714,35.0,"174,10767580591977",Afternoon,Documentaries,Horror,0.0,Family,Weekly,Woman
3715,61.0,"151,6535323358537",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
3716,50.0,"120,8238546499804",Night,Anime,Science Fiction,0.0,Free,Weekly,Woman
3717,46.0,"138,45086656831222",Night,Anime,Horror,0.0,Family,Occasional,Man
3718,33.0,nan,Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
3719,44.0,"146,06058613390047",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3720,52.0,"179,55599963582114",Night,Movies,Science Fiction,1.0,Family,Daily,Woman
3721,42.0,"176,8402663686984",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
3722,58.0,"140,85762317364004",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
3723,38.0,"49,372952881488175",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3724,32.0,"44,0722490430916",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
3725,46.0,"121,488103511478",Afternoon,Anime,Horror,0.0,Premium,Weekly,Woman
3726,41.0,"88,67274715051857",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
3727,33.0,"187,5683687195259",Night,Anime,Drama,0.0,Premium,Occasional,Woman
3728,43.0,"151,82567360799058",Night,Documentaries,Horror,0.0,Family,Weekly,Woman
3729,41.0,"187,78039086466876",Afternoon,Anime,Horror,0.0,Premium,Weekly,Man
3730,30.0,"143,5719190389198",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
3731,47.0,"216,88954217025525",Night,Movies,Drama,1.0,Student,Weekly,Woman
3732,39.0,"139,900407710844",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
3733,46.0,"108,63960696116187",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
3734,41.0,"168,38127688073777",Night,Documentaries,Horror,0.0,Family,Weekly,Man
3735,38.0,"92,49962353775796",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
3736,39.0,"87,4385858536658",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3737,39.0,"160,7968366256139",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
3738,60.0,"197,9795253201183",Night,Movies,Drama,1.0,Family,Weekly,Woman
3739,47.0,"131,04133305368103",Afternoon,Anime,Horror,1.0,Family,Weekly,Man
3740,49.0,"161,17190972119295",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
3741,53.0,"104,84547311026768",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3742,47.0,"181,4541427997171",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
3743,60.0,"224,4180989139969",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
3744,23.0,"209,4964006741513",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
3745,47.0,"180,35575234435805",Night,Documentaries,Science Fiction,0.0,,Weekly,Man
3746,34.0,"70,89358953287886",Afternoon,Anime,Science Fiction,1.0,,Weekly,Man
3747,51.0,"167,78540440171594",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
3748,54.0,"166,29692708278748",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Man
3749,49.0,"217,4039689736204",Night,Movies,Science Fiction,0.0,Family,Weekly,Man
3750,44.0,"193,54803384160323",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
3751,44.0,"176,84147085352183",Night,Documentaries,Drama,0.0,Premium,Occasional,Woman
3752,41.0,"212,5015039542719",Morning,Documentaries,Science Fiction,0.0,Family,Occasional,Man
3753,63.0,nan,Afternoon,Movies,Science Fiction,1.0,Family,Daily,Man
3754,29.0,nan,Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3755,27.0,"200,88998205811544",Night,Documentaries,Drama,0.0,Family,Weekly,Woman
3756,37.0,"151,8988718098654",Night,Documentaries,Horror,0.0,Premium,Weekly,Man
3757,42.0,"159,31097227778585",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3758,34.0,"219,59677104232236",Night,Anime,Drama,0.0,Premium,Occasional,Woman
3759,58.0,"141,55559063247563",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
3760,42.0,"87,7239018073094",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
3761,42.0,"207,33524703407903",Night,Movies,Drama,1.0,Family,Weekly,Woman
3762,54.0,"156,58841332747227",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Woman
3763,46.0,"66,44733352705332",Afternoon,Anime,Science Fiction,1.0,Family,Weekly,Woman
3764,42.0,"180,44648741979475",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
3765,36.0,"88,90262963457575",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
3766,38.0,"187,27158150836948",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
3767,37.0,"53,24735395682273",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
3768,57.0,"178,2191575308254",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
3769,48.0,"130,42316936213558",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
3770,42.0,"147,36731711087347",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Woman
3771,39.0,"141,08426784874905",Afternoon,Anime,Horror,0.0,Family,Weekly,Woman
3772,53.0,"156,93251451728696",Afternoon,Movies,Science Fiction,1.0,Family,Daily,Man
3773,29.0,"51,33376365138109",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
3774,38.0,"193,32034645730204",Late Night,Documentaries,Drama,0.0,Family,Weekly,Woman
3775,35.0,"127,98321957332188",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
3776,38.0,"178,77494876864884",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
3777,34.0,"192,81593013380603",Afternoon,Anime,Drama,0.0,Premium,Weekly,Woman
3778,31.0,"69,91166240241357",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
3779,37.0,"130,0637919905165",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
